🇨🇳河南地方,#genre#
BWF 石宇奇、陈雨菲晋级 梁王组合挺进八强 【全场回放】二号场地（赛场原声）（三） 15:50,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/926/5106635926/media/5106635926_5339452010_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820195&pid=2028597139&timestamp=20260717140214&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966229781&ParentNodeID=-99&assertID=5701820195&client_ip=171.8.79.254&SecurityKey=20260717140214&promotionId=&mvid=5106635926&mcid=1003&mpid=120000582851&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=33e971e62dbbaab3174a2246dd9b4bee&sv=10004&ct=android
NBA 马刺VS爵士 全场回放（王晓晨） 09:25,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/634/992/5106634992/media/5106634992_5339424290_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701819677&pid=2029000117&timestamp=20260717160224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966220537&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701819677&client_ip=171.8.79.254&SecurityKey=20260717160224&promotionId=&mvid=5106634992&mcid=1003&mpid=120000582609&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=3d95c4a748f5d350e22eb5aeee91102c&sv=10004&ct=android
NBA 马刺VS爵士 全场回放（英文原声） 09:25,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/634/993/5106634993/media/5106634993_5339427634_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701819678&pid=2029000117&timestamp=20260717160224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966221693&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701819678&client_ip=171.8.79.254&SecurityKey=20260717160224&promotionId=&mvid=5106634993&mcid=1003&mpid=120000582609&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=557c14ff48712f2c5ae4eb6b25f1640c&sv=10004&ct=android
APBA匹克球全球总决赛 单项总决赛Day1 2025-2026赛季APBA匹克球公开赛单项总决赛Day1全场回放（赛场原声） 09:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/024/5106635024/media/5106635024_5339447083_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820082&pid=2028597139&timestamp=20260717140214&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227950&ParentNodeID=-99&assertID=5701820082&client_ip=171.8.79.254&SecurityKey=20260717140214&promotionId=&mvid=5106635024&mcid=1003&mpid=120000583170&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0aba9fd8f8df68afee7e0123c0114733&sv=10004&ct=android
APBA匹克球全球总决赛 单项总决赛Day1 2025-2026赛季APBA匹克球公开赛单项总决赛Day1全场回放（赛场原声）（二） 09:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/967/5106635967/media/5106635967_5339453115_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820124&pid=2028597139&timestamp=20260717140214&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966230564&ParentNodeID=-99&assertID=5701820124&client_ip=171.8.79.254&SecurityKey=20260717140214&promotionId=&mvid=5106635967&mcid=1003&mpid=120000583170&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c6c3103f4058110194623f11069757c0&sv=10004&ct=android
NBA 快船VS奇才 全场回放（季孟年） 10:25,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/018/5106635018/media/5106635018_5339427058_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701819816&pid=2029000643&timestamp=20260717160224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966221663&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701819816&client_ip=171.8.79.254&SecurityKey=20260717160224&promotionId=&mvid=5106635018&mcid=1003&mpid=120000582611&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=19d526bdbce7670e9356b3295ea1ee42&sv=10004&ct=android
NBA 快船VS奇才 全场回放（英文原声） 10:25,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/020/5106635020/media/5106635020_5339430317_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701819817&pid=2029000643&timestamp=20260717160224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966222582&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701819817&client_ip=171.8.79.254&SecurityKey=20260717160224&promotionId=&mvid=5106635020&mcid=1003&mpid=120000582611&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=56b8463f8adb7ec7706fe3e0d16797b5&sv=10004&ct=android
中国自行车运动协会系列赛 环大美青海国际公路自行车赛 2026中国自行车运动协会系列赛环大美青海国际公路自行车赛Day6全场回放（官方解说） 13:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/026/5106635026/media/5106635026_5339433336_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701819875&pid=2028597139&timestamp=20260717160224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966223415&ParentNodeID=-99&assertID=5701819875&client_ip=171.8.79.254&SecurityKey=20260717160224&promotionId=&mvid=5106635026&mcid=1003&mpid=120000582534&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cd253a2ee733c0489c1c7d07349cee53&sv=10004&ct=android
中国围棋甲级联赛 围甲联赛第7轮 2026中国围棋甲级联赛第7轮全场回放 14:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/902/5106635902/media/5106635902_5339445643_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820059&pid=2028597139&timestamp=20260717160224&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227240&ParentNodeID=-99&assertID=5701820059&client_ip=171.8.79.254&SecurityKey=20260717160224&promotionId=&mvid=5106635902&mcid=1003&mpid=120000580208&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8e3b5c66babe4826b9d87b5889e1c8ad&sv=10004&ct=android
全国女子篮球锦标赛 上海浦发银行69-91北京首钢 全场回放（赛场原声） 13:55,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/002/5106635002/media/5106635002_5339442475_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820015&pid=2028597139&timestamp=20260717160225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966226252&ParentNodeID=-99&assertID=5701820015&client_ip=171.8.79.254&SecurityKey=20260717160225&promotionId=&mvid=5106635002&mcid=1003&mpid=120000582933&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a7984036bd58158111b5dfea51a77fca&sv=10004&ct=android
全国少年体操U系列锦标赛 11岁组预赛暨团体决赛、个人全能决赛 2026全国少年体操U系列锦标赛Day6全场回放（赛场原声） 15:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/635/047/5106635047/media/5106635047_5339449285_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820119&pid=2028597139&timestamp=20260717140214&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966228852&ParentNodeID=-99&assertID=5701820119&client_ip=171.8.79.254&SecurityKey=20260717140214&promotionId=&mvid=5106635047&mcid=1003&mpid=120000582774&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b3b45ed1c6bf33bd0dcd6b62c3e2f9e4&sv=10004&ct=android
全国女子篮球锦标赛 厦门银行57-96四川远达美乐 全场回放（赛场原声） 15:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/916/5106635916/media/5106635916_5339447266_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820018&pid=2028597139&timestamp=20260717140215&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966227961&ParentNodeID=-99&assertID=5701820018&client_ip=171.8.79.254&SecurityKey=20260717140215&promotionId=&mvid=5106635916&mcid=1003&mpid=120000582934&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=20ccf7da2fdee8844af74c6c237a5a9d&sv=10004&ct=android
WTA 巴多萨、谢里芙晋级八强 【回放】易卜拉欣莫娃1-2巴多萨（赛场原声） 18:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/961/5106635961/media/5106635961_5339456616_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820384&pid=2028597139&timestamp=20260717160225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233903&ParentNodeID=-99&assertID=5701820384&client_ip=171.8.79.254&SecurityKey=20260717160225&promotionId=&mvid=5106635961&mcid=1003&mpid=120000582553&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a0098ca2ea4c33223da5add9646f2a13&sv=10004&ct=android
WTA 巴多萨、谢里芙晋级八强 【回放】奥里尼科娃2-0普里丹金娜（赛场原声） 18:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/960/5106635960/media/5106635960_5339453782_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820276&pid=2028597139&timestamp=20260717160225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966230688&ParentNodeID=-99&assertID=5701820276&client_ip=171.8.79.254&SecurityKey=20260717160225&promotionId=&mvid=5106635960&mcid=1003&mpid=120000582553&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=1a4d7ae93e353ca7d67a9014a50b6e4c&sv=10004&ct=android
WTA 巴多萨、谢里芙晋级八强 【回放】谢里芙2-0克韦多（赛场原声） 18:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/959/5106635959/media/5106635959_5339451406_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820210&pid=2028597139&timestamp=20260717160225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966229579&ParentNodeID=-99&assertID=5701820210&client_ip=171.8.79.254&SecurityKey=20260717160225&promotionId=&mvid=5106635959&mcid=1003&mpid=120000582553&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8c2c57186d1813e525c2b0427acf7c02&sv=10004&ct=android
WTA 巴多萨、谢里芙晋级八强 【回放】易卜拉欣莫娃1-2巴多萨（英文原声） 18:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/968/5106635968/media/5106635968_5339456541_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820385&pid=2028597139&timestamp=20260717160225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233850&ParentNodeID=-99&assertID=5701820385&client_ip=171.8.79.254&SecurityKey=20260717160225&promotionId=&mvid=5106635968&mcid=1003&mpid=120000582553&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b2164fe81ee83b9613b54ccee9cb1396&sv=10004&ct=android
WTA 巴多萨、谢里芙晋级八强 【回放】奥里尼科娃2-0普里丹金娜（英文原声） 18:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/966/5106635966/media/5106635966_5339453749_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820277&pid=2028597139&timestamp=20260717160225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966230673&ParentNodeID=-99&assertID=5701820277&client_ip=171.8.79.254&SecurityKey=20260717160225&promotionId=&mvid=5106635966&mcid=1003&mpid=120000582553&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3e39ee2e691b7b68fac9ca6192d71b28&sv=10004&ct=android
WTA 巴多萨、谢里芙晋级八强 【回放】谢里芙2-0克韦多（英文原声） 18:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/963/5106635963/media/5106635963_5339451539_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820209&pid=2028597139&timestamp=20260717160225&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966229657&ParentNodeID=-99&assertID=5701820209&client_ip=171.8.79.254&SecurityKey=20260717160225&promotionId=&mvid=5106635963&mcid=1003&mpid=120000582553&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a62b945db7612bac9151087f1ad4ce64&sv=10004&ct=android
NBA经典赛事 NBA季后赛精彩重播：湖人vs雷霆 G1 25/26赛季NBA季后赛全场回放：湖人90:108雷霆（杨健、曾令旭、苏群、佳依）（50帧原画）（20260506） 18:00,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/407/593/5106407593/media/5106407593_5335533439_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701720514&pid=2029000643&timestamp=20260717140215&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964606321&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701720514&client_ip=171.8.79.254&SecurityKey=20260717140215&promotionId=&mvid=5106407593&mcid=1003&mpid=120000575705&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=3377ff3905a62e8629650024762e7587&sv=10004&ct=android
浙BA 上城73-50滨江 2026浙江省城市篮球联赛全场回放：上城VS滨江（赛场原声） 19:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/636/047/5106636047/media/5106636047_5339454628_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820271&pid=2028597139&timestamp=20260717140215&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966231201&ParentNodeID=-99&assertID=5701820271&client_ip=171.8.79.254&SecurityKey=20260717140215&promotionId=&mvid=5106636047&mcid=1003&mpid=120000582835&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=db2295f59f7b8c690068b10192e72112&sv=10004&ct=android
浙BA 瑞安97-63文成 2026浙江省城市篮球联赛全场回放：瑞安VS文成（赛场原声） 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/636/048/5106636048/media/5106636048_5339454685_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820283&pid=2028597139&timestamp=20260717140215&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966231241&ParentNodeID=-99&assertID=5701820283&client_ip=171.8.79.254&SecurityKey=20260717140215&promotionId=&mvid=5106636048&mcid=1003&mpid=120000582836&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=27f2d3cbf0636e85461894b009ebe4c5&sv=10004&ct=android
浙BA 吴兴58-70安吉 2026浙江省城市篮球联赛全场回放：吴兴VS安吉（赛场原声） 19:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/636/052/5106636052/media/5106636052_5339455572_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820311&pid=2028597139&timestamp=20260717160226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966231667&ParentNodeID=-99&assertID=5701820311&client_ip=171.8.79.254&SecurityKey=20260717160226&promotionId=&mvid=5106636052&mcid=1003&mpid=120000582837&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5a1385d860628df631c225e84088e757&sv=10004&ct=android
浙BA 景宁46-58庆元 2026浙江省城市篮球联赛全场回放：景宁VS庆元（赛场原声） 19:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/636/072/5106636072/media/5106636072_5339456068_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820352&pid=2028597139&timestamp=20260717160226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233665&ParentNodeID=-99&assertID=5701820352&client_ip=171.8.79.254&SecurityKey=20260717160226&promotionId=&mvid=5106636072&mcid=1003&mpid=120000582838&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=affa1b0d5951b0f1374839a0cd8c03c2&sv=10004&ct=android
全国女子篮球锦标赛 福建金篮83-75北京大学 全场回放（赛场原声） 19:25,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/636/001/5106636001/media/5106636001_5339453496_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820121&pid=2028597139&timestamp=20260717140215&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966230717&ParentNodeID=-99&assertID=5701820121&client_ip=171.8.79.254&SecurityKey=20260717140215&promotionId=&mvid=5106636001&mcid=1003&mpid=120000582935&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=100c1bd10ecbb505f2588a9dee6da913&sv=10004&ct=android
WTA 李吉妮止步 陶森、克雷吉茨科娃晋级 【回放】陶森2-0托纳（赛场原声） 22:30,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/635/956/5106635956/media/5106635956_5339464436_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820346&pid=2028597139&timestamp=20260717160226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233949&ParentNodeID=-99&assertID=5701820346&client_ip=171.8.79.254&SecurityKey=20260717160226&promotionId=&mvid=5106635956&mcid=1003&mpid=120000582557&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a8980d4843f77a9df81dc7008bf80b8c&sv=10004&ct=android
WTA 李吉妮止步 陶森、克雷吉茨科娃晋级 【回放】克雷吉茨科娃2-0莫内（赛场原声） 22:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/947/5106635947/media/5106635947_5339463661_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820344&pid=2028597139&timestamp=20260717160226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233900&ParentNodeID=-99&assertID=5701820344&client_ip=171.8.79.254&SecurityKey=20260717160226&promotionId=&mvid=5106635947&mcid=1003&mpid=120000582557&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=8a24cbabee8b18bc516d7a2b8d1828d0&sv=10004&ct=android
WTA 李吉妮止步 陶森、克雷吉茨科娃晋级 【回放】科尔涅娃2-0李吉妮（赛场原声） 22:30,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/943/5106635943/media/5106635943_5339464619_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820330&pid=2028597139&timestamp=20260717160226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233613&ParentNodeID=-99&assertID=5701820330&client_ip=171.8.79.254&SecurityKey=20260717160226&promotionId=&mvid=5106635943&mcid=1003&mpid=120000582557&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=f5a4263586485ad7e29d40da4345b4a5&sv=10004&ct=android
WTA 李吉妮止步 陶森、克雷吉茨科娃晋级 【回放】克雷吉茨科娃2-0莫内（英文原声） 22:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/954/5106635954/media/5106635954_5339456586_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820345&pid=2028597139&timestamp=20260717160226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233905&ParentNodeID=-99&assertID=5701820345&client_ip=171.8.79.254&SecurityKey=20260717160226&promotionId=&mvid=5106635954&mcid=1003&mpid=120000582557&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=2578ea0ac125be55058f1b060b1db5c6&sv=10004&ct=android
WTA 李吉妮止步 陶森、克雷吉茨科娃晋级 【回放】陶森2-0托纳（英文原声） 22:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/957/5106635957/media/5106635957_5339456700_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820347&pid=2028597139&timestamp=20260717160227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233950&ParentNodeID=-99&assertID=5701820347&client_ip=171.8.79.254&SecurityKey=20260717160227&promotionId=&mvid=5106635957&mcid=1003&mpid=120000582557&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b8e58ff9c9674a3246c460ca485628cd&sv=10004&ct=android
WTA 李吉妮止步 陶森、克雷吉茨科娃晋级 【回放】科尔涅娃2-0李吉妮（英文原声） 22:30,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/635/944/5106635944/media/5106635944_5339456166_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820339&pid=2028597139&timestamp=20260717160227&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966233677&ParentNodeID=-99&assertID=5701820339&client_ip=171.8.79.254&SecurityKey=20260717160227&promotionId=&mvid=5106635944&mcid=1003&mpid=120000582557&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=98bf613e827dda6af32be4da532b08b6&sv=10004&ct=android
NBA 雷霆VS独行侠 全场回放（罗森） 03:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/636/079/5106636079/media/5106636079_5339457075_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701820448&pid=2029000113&timestamp=20260717140216&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966234070&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701820448&client_ip=171.8.79.254&SecurityKey=20260717140216&promotionId=&mvid=5106636079&mcid=1003&mpid=120000582614&playurlVersion=ZQ-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=a6564380df395fdef36ea7c6d160d80e&sv=10004&ct=android
